date,city,reg_id,energy_consumption
2025-07-08,New York,NYIS,495286.0
2025-07-08,New York,NYIS,494462.0
2025-07-08,New York,NYIS,-78446.0
2025-07-08,New York,NYIS,-77897.0
2025-07-08,New York,NYIS,-77319.0
2025-07-08,New York,NYIS,-78201.0
2025-07-08,New York,NYIS,-78446.0
2025-07-07,New York,NYIS,566605.0
2025-07-07,New York,NYIS,566126.0
2025-07-07,New York,NYIS,565879.0
2025-07-07,New York,NYIS,566346.0
2025-07-07,New York,NYIS,566605.0
2025-07-07,New York,NYIS,554499.0
2025-07-07,New York,NYIS,554481.0
2025-07-07,New York,NYIS,554391.0
2025-07-07,New York,NYIS,554500.0
2025-07-07,New York,NYIS,554499.0
2025-07-07,New York,NYIS,492541.0
2025-07-07,New York,NYIS,492936.0
2025-07-07,New York,NYIS,492886.0
2025-07-07,New York,NYIS,492705.0
2025-07-07,New York,NYIS,492541.0
2025-07-07,New York,NYIS,-74064.0
2025-07-07,New York,NYIS,-73190.0
2025-07-07,New York,NYIS,-72993.0
2025-07-07,New York,NYIS,-73641.0
2025-07-07,New York,NYIS,-74064.0
2025-07-06,New York,NYIS,506101.0
2025-07-06,New York,NYIS,501974.0
2025-07-06,New York,NYIS,500009.0
2025-07-06,New York,NYIS,503996.0
2025-07-06,New York,NYIS,506101.0
2025-07-06,New York,NYIS,480586.0
2025-07-06,New York,NYIS,475628.0
2025-07-06,New York,NYIS,473102.0
2025-07-06,New York,NYIS,478119.0
2025-07-06,New York,NYIS,480586.0
2025-07-06,New York,NYIS,428044.0
2025-07-06,New York,NYIS,422234.0
2025-07-06,New York,NYIS,419388.0
2025-07-06,New York,NYIS,425301.0
2025-07-06,New York,NYIS,428044.0
2025-07-06,New York,NYIS,-78057.0
2025-07-06,New York,NYIS,-79740.0
2025-07-06,New York,NYIS,-80621.0
2025-07-06,New York,NYIS,-78695.0
2025-07-06,New York,NYIS,-78057.0
2025-07-05,New York,NYIS,445794.0
2025-07-05,New York,NYIS,441937.0
2025-07-05,New York,NYIS,439855.0
2025-07-05,New York,NYIS,443919.0
2025-07-05,New York,NYIS,445794.0
2025-07-05,New York,NYIS,421844.0
2025-07-05,New York,NYIS,417749.0
2025-07-05,New York,NYIS,415652.0
2025-07-05,New York,NYIS,419834.0
2025-07-05,New York,NYIS,421844.0
2025-07-05,New York,NYIS,373355.0
2025-07-05,New York,NYIS,370486.0
2025-07-05,New York,NYIS,368784.0
2025-07-05,New York,NYIS,372007.0
2025-07-05,New York,NYIS,373355.0
2025-07-05,New York,NYIS,-72439.0
2025-07-05,New York,NYIS,-71451.0
2025-07-05,New York,NYIS,-71071.0
2025-07-05,New York,NYIS,-71912.0
2025-07-05,New York,NYIS,-72439.0
2025-07-04,New York,NYIS,411270.0
2025-07-04,New York,NYIS,411994.0
2025-07-04,New York,NYIS,412395.0
2025-07-04,New York,NYIS,411631.0
2025-07-04,New York,NYIS,411270.0
2025-07-04,New York,NYIS,412267.0
2025-07-04,New York,NYIS,417311.0
2025-07-04,New York,NYIS,420076.0
2025-07-04,New York,NYIS,414680.0
2025-07-04,New York,NYIS,412267.0
2025-07-04,New York,NYIS,346914.0
2025-07-04,New York,NYIS,349086.0
2025-07-04,New York,NYIS,349539.0
2025-07-04,New York,NYIS,348066.0
2025-07-04,New York,NYIS,346914.0
2025-07-04,New York,NYIS,-64356.0
2025-07-04,New York,NYIS,-62908.0
2025-07-04,New York,NYIS,-62856.0
2025-07-04,New York,NYIS,-63565.0
2025-07-04,New York,NYIS,-64356.0
2025-07-03,New York,NYIS,488481.0
2025-07-03,New York,NYIS,492301.0
2025-07-03,New York,NYIS,494340.0
